全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,アクセス方法,駐車場情報,電話番号,内線番号,FAX番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,認可等年月日,収容定員,受入年齢,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,一時預かりの有無,子供預かり料金種別,子供預かり料金,子供預かり料金備考,子供預かり開所時間,子供預かり閉所時間,病児保育の有無,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
122033,,市川市,稲越小学校放課後保育クラブ,ｲﾅｺﾞｼｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市稲越町518-2,千葉県,市川市,稲越町,518-2,,35.75423317,139.9244383,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,大和田小学校放課後保育クラブ,ｵｵﾜﾀﾞｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市大和田1丁目2-6,千葉県,市川市,大和田1丁目,2-6,,35.71762239,139.9209813,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,福栄小学校放課後保育クラブ,ﾌｸｴｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市南行徳2丁目2-1,千葉県,市川市,南行徳2丁目,2-1,,35.67187839,139.9067145,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,妙典小学校放課後保育クラブ,ﾐｮｳﾃﾞﾝｼｮｳｶﾞｯｺｳﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市妙典2丁目14-2・11-13,千葉県,市川市,妙典2丁目,14-2・11-13,,35.69601861,139.930118,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,幸公民館放課後保育クラブ,ｻｲﾜｲｺｳﾐﾝｶﾝﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市幸1丁目16-18,千葉県,市川市,幸1丁目,16-18,,35.68030056,139.9278232,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,富美浜地域ふれあい館放課後保育クラブ,ﾌﾐﾊﾏﾁｲｷﾌﾚｱｲｶﾝﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市欠真間2丁目31-5,千葉県,市川市,欠真間2丁目,31-5,,35.67535847,139.9054363,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,行徳地域ふれあい館放課後保育クラブ,ｷﾞｮｳﾄｸﾁｲｷﾌﾚｱｲｶﾝﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市富浜2丁目5-19,千葉県,市川市,富浜2丁目,5-19,,35.68901233,139.921845,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,香取地域ふれあい館放課後保育クラブ,ｶﾝﾄﾞﾘﾁｲｷﾌﾚｱｲｶﾝﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市香取2丁目19-1,千葉県,市川市,香取2丁目,19-1,,35.67912342,139.9099691,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,南行徳公民館放課後保育クラブ,ﾐﾅﾐｷﾞｮｳﾄｸｺｳﾐﾝｶﾝﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市相之川1丁目3-7,千葉県,市川市,相之川1丁目,3-7,,35.680141,139.899078,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,八幡放課後保育クラブ,ﾔﾜﾀﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市八幡3丁目4-1,千葉県,市川市,八幡3丁目,4-1,,35.7235,139.926,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,本行徳公民館放課後保育クラブ,ﾎﾝｷﾞｮｳﾄｸｺｳﾐﾝｶﾝﾎｳｶｺﾞﾎｲｸｸﾗﾌﾞ,,放課後児童クラブ,122033,,千葉県市川市本行徳12-8,千葉県,市川市,本行徳,12-8,,35.69456,139.918307,,,,無,(047)383-9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.city.ichikawa.lg.jp/edu11/1511000001.html,,,放課後等に保護者が家に居ない小学生に、家庭に代わる遊びと生活の場を提供する。
122033,,市川市,鶴指小学校放課後子ども教室,ﾂﾙｻｼｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市大和田4丁目11-1,千葉県,市川市,大和田4丁目,11-1,,35.71813018,139.9157441,,,,無,(080)4598-2985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,塩浜小学校放課後子ども教室,ｼｵﾊﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市塩浜4丁目5-1,千葉県,市川市,塩浜4丁目,5-1,,35.66483574,139.9145958,,,,無,(080)4598-2987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,稲荷木小学校放課後子ども教室,ﾄｳｶｷﾞｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市稲荷木1丁目14-1,千葉県,市川市,稲荷木1丁目,14-1,,35.71144442,139.9212873,,,,無,(080)4598-2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,曽谷小学校放課後子ども教室,ｿﾔｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市曽谷７丁目18-1,千葉県,市川市,曽谷７丁目,18-1,,35.7469213,139.9266754,,,,無,(080)4598-2991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,八幡小学校放課後子ども教室,ﾔﾜﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市八幡3丁目24-1,千葉県,市川市,八幡3丁目,24-1,,35.72567495,139.9280277,,,,無,(080)4598-2995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,市川小学校放課後子ども教室,ｲﾁｶﾜｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川2丁目32-5,千葉県,市川市,市川2丁目,32-5,,35.73215889,139.9052769,,,,無,(080)4598-2994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,宮田小学校放課後子ども教室,ﾐﾔﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市新田4丁目8-15,千葉県,市川市,新田4丁目,8-15,,35.72684911,139.9094348,,,,無,(080)4598-2990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,平田ふれあい館放課後子ども教室,ﾋﾗﾀﾁｲｷﾌﾚｱｲｶﾝﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市平田2丁目16-７,千葉県,市川市,平田2丁目,16-７,,35.72420643,139.9181442,,,,無,(080)4598-2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,富美浜小学校放課後子ども教室,ﾌﾐﾊﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市南行徳2丁目3-1,千葉県,市川市,南行徳2丁目,3-1,,35.6715528,139.9053754,,,,無,(080)4598-2996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,国府台小学校放課後子ども教室,ｺｳﾉﾀﾞｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市国府台5丁目25-4,千葉県,市川市,国府台5丁目,25-4,,35.75351914,139.9029729,,,,無,(070)5015-3352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,中国分小学校放課後子ども教室,ﾅｶｺｸﾌﾞﾝｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市中国分1丁目22-1,千葉県,市川市,中国分1丁目,22-1,,35.7537245,139.9158949,,,,無,(070)5015-3447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,大町小学校放課後子ども教室,ｵｵﾏﾁｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市大町84-10,千葉県,市川市,大町,84-10,,35.77180061,139.9570158,,,,無,(080)9449-0942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,稲越小学校放課後子ども教室,ｲﾅｺﾞｼｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市稲越3丁目21-8,千葉県,市川市,稲越3丁目,21-8,,35.75417015,139.9242126,,,,無,(070)1585-6531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,柏井小学校放課後子ども教室,ｶｼﾜｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市柏井町1丁目1149-1,千葉県,市川市,柏井町1丁目,1149-1,,35.73952627,139.966397,,,,無,(080)4720-8767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,北方小学校放課後子ども教室,ｷﾀｶﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市北方町4丁目1356-1,千葉県,市川市,北方町4丁目,1356-1,,35.73244205,139.9454843,,,,無,(080)7321-5495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,国分小学校放課後子ども教室,ｺｸﾌﾞﾝｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市東国分2丁目4-1,千葉県,市川市,東国分2丁目,4-1,,35.74486922,139.9209309,,,,無,(080)9442-4165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,百合台小学校放課後子ども教室,ﾕﾘﾀﾞｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市曽谷6丁目10-1,千葉県,市川市,曽谷6丁目,10-1,,35.74038793,139.9256429,,,,無,(080)9444-7471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,行徳小学校放課後子ども教室,ｷﾞｮｳﾄｸｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市富浜1丁目1-40,千葉県,市川市,富浜1丁目,1-40,,35.6928173,139.9236598,,,,無,(070)4510-8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,新井小学校放課後子ども教室,ｱﾗｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市新井1丁目18-13,千葉県,市川市,新井1丁目,18-13,,35.67396326,139.890519,,,,無,(070)4510-9281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,南新浜小学校放課後子ども教室,ﾐﾅﾐｼﾝﾊﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市新浜1丁目26-1,千葉県,市川市,新浜1丁目,26-1,,35.67463864,139.9166732,,,,無,(070)4510-9280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,大和田小学校放課後子ども教室,ｵｵﾜﾀﾞｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市大和田1丁目1-3,千葉県,市川市,大和田1丁目,1-3,,35.71758874,139.9218881,,,,無,(070)7591-6796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,信篤小学校放課後子ども教室,ｼﾝﾄｸｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市原木2丁目16-1,千葉県,市川市,原木2丁目,16-1,,35.6982635,139.9439979,,,,無,(070)2186-8473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,二俣小学校放課後子ども教室,ﾌﾀﾏﾀｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市二俣678,千葉県,市川市,二俣,678,,35.69696348,139.9566153,,,,無,(070)2186-8474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,大野小学校放課後子ども教室,ｵｵﾉｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市南大野1丁目42-１,千葉県,市川市,市川市南大野1丁目,42-１,,35.74229358,139.9503423,,,,無,(070)8801-1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,若宮小学校放課後子ども教室,ﾜｶﾐﾔｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市若宮3丁目54-10,千葉県,市川市,市川市若宮3丁目,54-10,,35.72691768,139.9516824,,,,無,(070)8801-1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,中山小学校放課後子ども教室,ﾅｶﾔﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市中山1丁目1-5,千葉県,市川市,市川市中山1丁目,1-5,,35.72128304,139.9434013,,,,無,(070)8801-1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,妙典小学校放課後子ども教室,ﾐｮｳﾃﾞﾝｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市妙典2丁目14-2,千葉県,市川市,市川市妙典2丁目,14-2,,35.69632455,139.9293885,,,,無,(070)8801-1529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,真間小学校放課後子ども教室,ﾏﾏｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市真間4丁目1-1,千葉県,市川市,市川市真間4丁目,1-1,,35.73787473,139.91005,,,,無,(070)8801-1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,菅野小学校放課後子ども教室,ｽｶﾞﾉｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市菅野6丁目14-1,千葉県,市川市,市川市菅野6丁目,14-1,,35.73415369,139.9163969,,,,無,(070)8801-1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,塩焼小学校放課後子ども教室,ｼｵﾔｷｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市塩焼5丁目9-8,千葉県,市川市,市川市塩焼5丁目,9-8,,35.68434995,139.9306016,,,,無,(080)4808-3766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,幸小学校放課後子ども教室,ｻｲﾜｲｼｮｳｶﾞｯｺｳﾎｳｶｺﾞｺﾄﾞﾓｷｮｳｼﾂ,,その他,122033,,千葉県市川市市川市幸1丁目11-1,千葉県,市川市,市川市幸1丁目,11-1,,35.68102148,139.9298989,,,,無,(080)7965-4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,平日：放課後～17:00　土曜・学校休業日等：8:00～17:00 子どもたちへ安全安心な居場所を提供するとともに、工作や外遊び、体験活動等、様々な活動を実施する事業。事前登録必要、参加費無料。対象は小学生。
122033,,市川市,そよかぜキッズ,ｿﾖｶｾﾞｷｯｽﾞ,,その他,122033,,千葉県市川市稲荷木1丁目14-1,千葉県,市川市,稲荷木1丁目,14-1,,35.71185403,139.9208418,,,,有,(047)712-6555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,月～金10時～14時 行動・情緒・知的発達に課題をもつ就学前・就学後の児童を対象とした通園施設です。
122033,,市川市,あおぞらキッズ,ｱｵｿﾞﾗｷｯｽﾞ,,その他,122033,,千葉県市川市大洲4丁目18-3,千葉県,市川市,大洲4丁目,18-3,,35.72249844,139.9065427,,,,有,(047)376-1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,月～金10時～14時30分 行動・情緒・知的発達に課題をもつ２歳児～就学前の幼児を対象とした通園施設です。
122033,,市川市,おひさまキッズ,ｵﾋｻﾏｷｯｽﾞ,,その他,122033,,千葉県市川市大洲4丁目18-3,千葉県,市川市,大洲4丁目,18-3,,35.72261322,139.906301,,,,有,(047)376-1113　,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,月～金10時～14時30分 主に運動発達に課題をもつ２歳児～就学前の幼児を対象とした通園施設です。
122033,,市川市,いちかわファミリー・サポート・センター妙典支部,ｲﾁｶﾜﾌｧﾐﾘｰ・ｻﾎﾟｰﾄ・ｾﾝﾀｰﾐｮｳﾃﾞﾝｼﾌﾞ,,その他,122033,,千葉県市川市妙典6丁目2-45,千葉県,市川市,妙典6丁目,2-45,,35.69555925,139.9307205,,,,,(047)701-2321,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1511000001.html,,,火～土　9時～17時　※詳細は、ファミリー・サポート・センターＨＰでご確認ください。
122033,,市川市,いちかわファミリー・サポート・センター大洲本部,ｲﾁｶﾜﾌｧﾐﾘｰ・ｻﾎﾟｰﾄ・ｾﾝﾀｰｵｵｽﾎﾝﾌﾞ,,その他,122033,,千葉県市川市大洲1丁目18-1,千葉県,市川市,大洲1丁目,18-1,,35.71797728,139.9108749,,,,,(047)377-5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.city.ichikawa.lg.jp/chi01/1511000001.html,,,火～土　9時～17時　※詳細は、ファミリー・サポート・センターＨＰでご確認ください。
